Run	Fitness	Solution
4	1.7779559381889953e-01	[-0.0075023374061723,-0.009705487707581131,0.027341694170614127]
4	1.7779559381889953e-01	[-0.0075023374061723,-0.009705487707581131,0.027341694170614127]
4	1.7779559381889953e-01	[-0.0075023374061723,-0.009705487707581131,0.027341694170614127]
4	1.7779559381889953e-01	[-0.0075023374061723,-0.009705487707581131,0.027341694170614127]
4	9.5323254629644083e-02	[-0.016060640124237774,0.00835817240577507,0.012368758609551677]
4	9.5323254629644083e-02	[-0.016060640124237774,0.00835817240577507,0.012368758609551677]
4	9.5323254629644083e-02	[-0.016060640124237774,0.00835817240577507,0.012368758609551677]
4	9.5323254629644083e-02	[-0.016060640124237774,0.00835817240577507,0.012368758609551677]
4	4.3439651920049727e-02	[-0.0027618216703050157,-0.008132406632767424,-0.012053151969624004]
4	4.3439651920049727e-02	[-0.0027618216703050157,-0.008132406632767424,-0.012053151969624004]
4	4.3439651920049727e-02	[-0.0027618216703050157,-0.008132406632767424,-0.012053151969624004]
4	1.1362243823004547e-02	[0.0013764208573384899,-0.002126211855964167,-0.007131962819062124]
4	1.1362243823004547e-02	[0.0013764208573384899,-0.002126211855964167,-0.007131962819062124]
4	1.1362243823004547e-02	[0.0013764208573384899,-0.002126211855964167,-0.007131962819062124]
4	1.1362243823004547e-02	[0.0013764208573384899,-0.002126211855964167,-0.007131962819062124]
4	3.4327682120434133e-03	[-0.0025935551762073334,-0.0011998040164820324,0.0030227998936339226]
4	3.4327682120434133e-03	[-0.0025935551762073334,-0.0011998040164820324,0.0030227998936339226]
4	3.4327682120434133e-03	[-0.0025935551762073334,-0.0011998040164820324,0.0030227998936339226]
4	1.7678210133169614e-03	[-0.00014062557535394213,-0.0015457525259502027,0.0025498576740494716]
4	1.7678210133169614e-03	[-0.00014062557535394213,-0.0015457525259502027,0.0025498576740494716]
4	1.7678210133169614e-03	[-0.00014062557535394213,-0.0015457525259502027,0.0025498576740494716]
4	8.9585893608301603e-05	[-0.0006351068170388912,8.77652001634293e-05,-0.000201238537298739]
4	8.9585893608301603e-05	[-0.0006351068170388912,8.77652001634293e-05,-0.000201238537298739]
4	8.9585893608301603e-05	[-0.0006351068170388912,8.77652001634293e-05,-0.000201238537298739]
4	8.9585893608301603e-05	[-0.0006351068170388912,8.77652001634293e-05,-0.000201238537298739]
4	8.9585893608301603e-05	[-0.0006351068170388912,8.77652001634293e-05,-0.000201238537298739]
4	8.9585893608301603e-05	[-0.0006351068170388912,8.77652001634293e-05,-0.000201238537298739]
4	8.9585893608301603e-05	[-0.0006351068170388912,8.77652001634293e-05,-0.000201238537298739]
4	8.9585893608301603e-05	[-0.0006351068170388912,8.77652001634293e-05,-0.000201238537298739]
4	8.9585893608301603e-05	[-0.0006351068170388912,8.77652001634293e-05,-0.000201238537298739]
4	8.9585893608301603e-05	[-0.0006351068170388912,8.77652001634293e-05,-0.000201238537298739]
4	5.0806781338508245e-05	[0.0002933962419850738,0.00029170703932644465,0.00029140778970538706]
4	5.0806781338508245e-05	[0.0002933962419850738,0.00029170703932644465,0.00029140778970538706]
4	5.0806781338508245e-05	[0.0002933962419850738,0.00029170703932644465,0.00029140778970538706]
4	5.0806781338508245e-05	[0.0002933962419850738,0.00029170703932644465,0.00029140778970538706]
4	1.9204233581149310e-07	[-2.7067646576815936e-05,1.5324799240566742e-05,6.978294889541103e-07]
4	1.9204233581149310e-07	[-2.7067646576815936e-05,1.5324799240566742e-05,6.978294889541103e-07]
4	1.9204233581149310e-07	[-2.7067646576815936e-05,1.5324799240566742e-05,6.978294889541103e-07]
4	1.9204233581149310e-07	[-2.7067646576815936e-05,1.5324799240566742e-05,6.978294889541103e-07]
4	1.9204233581149310e-07	[-2.7067646576815936e-05,1.5324799240566742e-05,6.978294889541103e-07]
4	1.9204233581149310e-07	[-2.7067646576815936e-05,1.5324799240566742e-05,6.978294889541103e-07]
4	1.9204233581149310e-07	[-2.7067646576815936e-05,1.5324799240566742e-05,6.978294889541103e-07]
4	1.9204233581149310e-07	[-2.7067646576815936e-05,1.5324799240566742e-05,6.978294889541103e-07]
4	1.9204233581149310e-07	[-2.7067646576815936e-05,1.5324799240566742e-05,6.978294889541103e-07]
4	1.9204233581149310e-07	[-2.7067646576815936e-05,1.5324799240566742e-05,6.978294889541103e-07]
4	1.5317219137500615e-07	[3.106504308907494e-07,-2.7749887858106027e-05,1.383930838901635e-06]
4	1.5317219137500615e-07	[3.106504308907494e-07,-2.7749887858106027e-05,1.383930838901635e-06]
4	1.5317219137500615e-07	[3.106504308907494e-07,-2.7749887858106027e-05,1.383930838901635e-06]
4	1.5317219137500615e-07	[3.106504308907494e-07,-2.7749887858106027e-05,1.383930838901635e-06]
4	1.5317219137500615e-07	[3.106504308907494e-07,-2.7749887858106027e-05,1.383930838901635e-06]
4	1.5317219137500615e-07	[3.106504308907494e-07,-2.7749887858106027e-05,1.383930838901635e-06]
4	1.3595576575653467e-07	[-2.53699550253236e-05,4.978911888840336e-07,-6.434729434120039e-06]
4	1.3595576575653467e-07	[-2.53699550253236e-05,4.978911888840336e-07,-6.434729434120039e-06]
4	1.7887970216179383e-08	[-6.0130314741961215e-06,6.5394148242225435e-06,3.3532427307937166e-06]
4	1.7887970216179383e-08	[-6.0130314741961215e-06,6.5394148242225435e-06,3.3532427307937166e-06]
4	1.7887970216179383e-08	[-6.0130314741961215e-06,6.5394148242225435e-06,3.3532427307937166e-06]
4	1.7887970216179383e-08	[-6.0130314741961215e-06,6.5394148242225435e-06,3.3532427307937166e-06]
4	1.7887970216179383e-08	[-6.0130314741961215e-06,6.5394148242225435e-06,3.3532427307937166e-06]
4	1.7313851685685222e-08	[4.3550609119121675e-06,-7.671800419980097e-06,3.073724703376618e-06]
4	3.3344278449476406e-09	[1.0355161096766586e-06,-3.642584015132436e-06,1.5705252616574997e-06]
4	3.3344278449476406e-09	[1.0355161096766586e-06,-3.642584015132436e-06,1.5705252616574997e-06]
4	3.3344278449476406e-09	[1.0355161096766586e-06,-3.642584015132436e-06,1.5705252616574997e-06]
4	3.3344278449476406e-09	[1.0355161096766586e-06,-3.642584015132436e-06,1.5705252616574997e-06]
4	3.3344278449476406e-09	[1.0355161096766586e-06,-3.642584015132436e-06,1.5705252616574997e-06]
4	3.2808671335260442e-09	[6.98945884684086e-07,-1.2836058512375953e-06,3.7948785201566328e-06]
4	3.2808671335260442e-09	[6.98945884684086e-07,-1.2836058512375953e-06,3.7948785201566328e-06]
4	6.5864114162650367e-10	[-2.8351532994110605e-07,-2.059805045262978e-07,1.7880395152701251e-06]
4	6.5864114162650367e-10	[-2.8351532994110605e-07,-2.059805045262978e-07,1.7880395152701251e-06]
4	6.5864114162650367e-10	[-2.8351532994110605e-07,-2.059805045262978e-07,1.7880395152701251e-06]
4	2.0221335716996691e-10	[-2.724796013444967e-07,-8.485644546838248e-07,-4.7427945883512396e-07]
4	2.0221335716996691e-10	[-2.724796013444967e-07,-8.485644546838248e-07,-4.7427945883512396e-07]
4	2.0221335716996691e-10	[-2.724796013444967e-07,-8.485644546838248e-07,-4.7427945883512396e-07]
4	1.4065193454371183e-10	[-4.860477354653128e-07,-3.347969400139792e-07,6.005124300993083e-07]
4	1.4065193454371183e-10	[-4.860477354653128e-07,-3.347969400139792e-07,6.005124300993083e-07]
4	1.4065193454371183e-10	[-4.860477354653128e-07,-3.347969400139792e-07,6.005124300993083e-07]
4	1.4065193454371183e-10	[-4.860477354653128e-07,-3.347969400139792e-07,6.005124300993083e-07]
4	1.4065193454371183e-10	[-4.860477354653128e-07,-3.347969400139792e-07,6.005124300993083e-07]
4	3.5068836723439745e-11	[-2.693560829080446e-07,2.8133373729686625e-08,3.21587173335605e-07]
4	3.5068836723439745e-11	[-2.693560829080446e-07,2.8133373729686625e-08,3.21587173335605e-07]
4	3.4262370718352031e-11	[-4.060437241672778e-08,-1.3791431637788563e-07,-3.8991802881568884e-07]
4	1.2406076166371349e-11	[1.8270469485575394e-07,1.1284973359070573e-08,-1.704009542209538e-07]
4	1.0494716207176680e-11	[1.7817106718151346e-07,5.683466266899349e-08,1.3382066963690076e-07]
4	1.0494716207176680e-11	[1.7817106718151346e-07,5.683466266899349e-08,1.3382066963690076e-07]
4	2.5224267119483557e-12	[-5.6439744748901446e-08,-8.994962937301088e-08,-3.7761498228738676e-08]
4	2.5224267119483557e-12	[-5.6439744748901446e-08,-8.994962937301088e-08,-3.7761498228738676e-08]
4	1.3251622021925868e-12	[5.0178042220040506e-08,-5.054912865356117e-08,4.014054717525952e-08]
4	4.0145664570445661e-13	[7.763016852566527e-09,-3.6728774095830527e-08,-2.4623435364715272e-08]
4	4.0145664570445661e-13	[7.763016852566527e-09,-3.6728774095830527e-08,-2.4623435364715272e-08]
4	4.0145664570445661e-13	[7.763016852566527e-09,-3.6728774095830527e-08,-2.4623435364715272e-08]
4	4.0145664570445661e-13	[7.763016852566527e-09,-3.6728774095830527e-08,-2.4623435364715272e-08]
4	4.0145664570445661e-13	[7.763016852566527e-09,-3.6728774095830527e-08,-2.4623435364715272e-08]
4	4.0145664570445661e-13	[7.763016852566527e-09,-3.6728774095830527e-08,-2.4623435364715272e-08]
4	1.4921397450962104e-13	[-6.233498664527119e-09,-1.988405333536281e-08,-1.802515755018487e-08]
5	1.9353728151657791e+01	[1.8564157470204816,0.8885395087385017,-2.9781851692426895]
5	1.9353728151657791e+01	[1.8564157470204816,0.8885395087385017,-2.9781851692426895]
5	1.9353728151657791e+01	[1.8564157470204816,0.8885395087385017,-2.9781851692426895]
5	1.7062813474676982e+01	[2.019272191993869,-0.8987350338464735,2.1742845516339746]
5	8.5499326726263121e+00	[0.9759640600784234,-0.8099770989344786,0.05078895100897368]
5	7.7238675510151431e+00	[0.9759640600784234,0.8248275934508098,0.05078895100897368]
5	7.7238675510151431e+00	[0.9759640600784234,0.8248275934508098,0.05078895100897368]
5	7.7238675510151431e+00	[0.9759640600784234,0.8248275934508098,0.05078895100897368]
5	7.7238675510151431e+00	[0.9759640600784234,0.8248275934508098,0.05078895100897368]
5	7.7128123992966025e+00	[0.10057428977925775,0.1428163343055293,1.066151657747543]
5	7.7128123992966025e+00	[0.10057428977925775,0.1428163343055293,1.066151657747543]
5	7.7128123992966025e+00	[0.10057428977925775,0.1428163343055293,1.066151657747543]
5	7.7128123992966025e+00	[0.10057428977925775,0.1428163343055293,1.066151657747543]
5	7.7128123992966025e+00	[0.10057428977925775,0.1428163343055293,1.066151657747543]
5	7.7128123992966025e+00	[0.10057428977925775,0.1428163343055293,1.066151657747543]
5	7.7128123992966025e+00	[0.10057428977925775,0.1428163343055293,1.066151657747543]
5	7.7128123992966025e+00	[0.10057428977925775,0.1428163343055293,1.066151657747543]
5	7.7128123992966025e+00	[0.10057428977925775,0.1428163343055293,1.066151657747543]
5	7.7128123992966025e+00	[0.10057428977925775,0.1428163343055293,1.066151657747543]
5	7.7128123992966025e+00	[0.10057428977925775,0.1428163343055293,1.066151657747543]
5	3.1060411167112854e+00	[-1.0190468863220092,-0.006329981734658929,1.066151657747543]
5	3.1060411167112854e+00	[-1.0190468863220092,-0.006329981734658929,1.066151657747543]
5	3.1060411167112854e+00	[-1.0190468863220092,-0.006329981734658929,1.066151657747543]
5	3.1060411167112854e+00	[-1.0190468863220092,-0.006329981734658929,1.066151657747543]
5	3.1060411167112854e+00	[-1.0190468863220092,-0.006329981734658929,1.066151657747543]
5	3.1060411167112854e+00	[-1.0190468863220092,-0.006329981734658929,1.066151657747543]
5	3.1060411167112854e+00	[-1.0190468863220092,-0.006329981734658929,1.066151657747543]
5	3.1060411167112854e+00	[-1.0190468863220092,-0.006329981734658929,1.066151657747543]
5	3.1060411167112854e+00	[-1.0190468863220092,-0.006329981734658929,1.066151657747543]
5	3.1060411167112854e+00	[-1.0190468863220092,-0.006329981734658929,1.066151657747543]
5	3.1060411167112854e+00	[-1.0190468863220092,-0.006329981734658929,1.066151657747543]
5	3.1060411167112854e+00	[-1.0190468863220092,-0.006329981734658929,1.066151657747543]
5	3.1060411167112854e+00	[-1.0190468863220092,-0.006329981734658929,1.066151657747543]
5	3.1060411167112854e+00	[-1.0190468863220092,-0.006329981734658929,1.066151657747543]
5	3.1060411167112854e+00	[-1.0190468863220092,-0.006329981734658929,1.066151657747543]
5	3.1060411167112854e+00	[-1.0190468863220092,-0.006329981734658929,1.066151657747543]
5	3.1060411167112854e+00	[-1.0190468863220092,-0.006329981734658929,1.066151657747543]
5	2.0449096069393420e+00	[0.03723962880988041,-0.04864544872494392,-0.9552508346627976]
5	2.0449096069393420e+00	[0.03723962880988041,-0.04864544872494392,-0.9552508346627976]
5	2.0449096069393420e+00	[0.03723962880988041,-0.04864544872494392,-0.9552508346627976]
5	2.0449096069393420e+00	[0.03723962880988041,-0.04864544872494392,-0.9552508346627976]
5	2.0449096069393420e+00	[0.03723962880988041,-0.04864544872494392,-0.9552508346627976]
5	2.0449096069393420e+00	[0.03723962880988041,-0.04864544872494392,-0.9552508346627976]
5	2.0449096069393420e+00	[0.03723962880988041,-0.04864544872494392,-0.9552508346627976]
5	1.7295011966327110e+00	[1.041529014319763,0.03101290278708485,0.02420358703933162]
5	1.7295011966327110e+00	[1.041529014319763,0.03101290278708485,0.02420358703933162]
5	1.7295011966327110e+00	[1.041529014319763,0.03101290278708485,0.02420358703933162]
5	1.7295011966327110e+00	[1.041529014319763,0.03101290278708485,0.02420358703933162]
5	1.7295011966327110e+00	[1.041529014319763,0.03101290278708485,0.02420358703933162]
5	1.7295011966327110e+00	[1.041529014319763,0.03101290278708485,0.02420358703933162]
5	1.7295011966327110e+00	[1.041529014319763,0.03101290278708485,0.02420358703933162]
5	1.7295011966327110e+00	[1.041529014319763,0.03101290278708485,0.02420358703933162]
5	1.7295011966327110e+00	[1.041529014319763,0.03101290278708485,0.02420358703933162]
5	1.7295011966327110e+00	[1.041529014319763,0.03101290278708485,0.02420358703933162]
5	1.7295011966327110e+00	[1.041529014319763,0.03101290278708485,0.02420358703933162]
5	1.7295011966327110e+00	[1.041529014319763,0.03101290278708485,0.02420358703933162]
5	5.3819170060193855e-01	[0.0213668816328052,0.0061397394429166625,0.04728133734649864]
5	1.6779448925044704e-01	[0.0213668816328052,0.0061397394429166625,0.018778321977306788]
5	1.6779448925044704e-01	[0.0213668816328052,0.0061397394429166625,0.018778321977306788]
5	1.6779448925044704e-01	[0.0213668816328052,0.0061397394429166625,0.018778321977306788]
5	1.6779448925044704e-01	[0.0213668816328052,0.0061397394429166625,0.018778321977306788]
5	1.6779448925044704e-01	[0.0213668816328052,0.0061397394429166625,0.018778321977306788]
5	1.6779448925044704e-01	[0.0213668816328052,0.0061397394429166625,0.018778321977306788]
5	1.6779448925044704e-01	[0.0213668816328052,0.0061397394429166625,0.018778321977306788]
5	1.6779448925044704e-01	[0.0213668816328052,0.0061397394429166625,0.018778321977306788]
5	1.6779448925044704e-01	[0.0213668816328052,0.0061397394429166625,0.018778321977306788]
5	1.6779448925044704e-01	[0.0213668816328052,0.0061397394429166625,0.018778321977306788]
5	1.6779448925044704e-01	[0.0213668816328052,0.0061397394429166625,0.018778321977306788]
5	1.6779448925044704e-01	[0.0213668816328052,0.0061397394429166625,0.018778321977306788]
5	1.6779448925044704e-01	[0.0213668816328052,0.0061397394429166625,0.018778321977306788]
5	1.6779448925044704e-01	[0.0213668816328052,0.0061397394429166625,0.018778321977306788]
5	1.6779448925044704e-01	[0.0213668816328052,0.0061397394429166625,0.018778321977306788]
5	1.6779448925044704e-01	[0.0213668816328052,0.0061397394429166625,0.018778321977306788]
5	1.6779448925044704e-01	[0.0213668816328052,0.0061397394429166625,0.018778321977306788]
5	1.6779448925044704e-01	[0.0213668816328052,0.0061397394429166625,0.018778321977306788]
5	1.6779448925044704e-01	[0.0213668816328052,0.0061397394429166625,0.018778321977306788]
5	1.6779448925044704e-01	[0.0213668816328052,0.0061397394429166625,0.018778321977306788]
5	1.6779448925044704e-01	[0.0213668816328052,0.0061397394429166625,0.018778321977306788]
5	1.5086591702738161e-01	[0.013175046584407574,0.0015062566376920147,0.02420358703933162]
5	1.5086591702738161e-01	[0.013175046584407574,0.0015062566376920147,0.02420358703933162]
5	1.5086591702738161e-01	[0.013175046584407574,0.0015062566376920147,0.02420358703933162]
5	1.5086591702738161e-01	[0.013175046584407574,0.0015062566376920147,0.02420358703933162]
5	1.5086591702738161e-01	[0.013175046584407574,0.0015062566376920147,0.02420358703933162]
5	1.5086591702738161e-01	[0.013175046584407574,0.0015062566376920147,0.02420358703933162]
5	1.5086591702738161e-01	[0.013175046584407574,0.0015062566376920147,0.02420358703933162]
5	1.5086591702738161e-01	[0.013175046584407574,0.0015062566376920147,0.02420358703933162]
5	1.5086591702738161e-01	[0.013175046584407574,0.0015062566376920147,0.02420358703933162]
5	1.5086591702738161e-01	[0.013175046584407574,0.0015062566376920147,0.02420358703933162]
5	1.5086591702738161e-01	[0.013175046584407574,0.0015062566376920147,0.02420358703933162]
5	8.3151640513065672e-02	[0.019540828584126237,0.0015908415263817116,0.005935836301193431]
5	8.3151640513065672e-02	[0.019540828584126237,0.0015908415263817116,0.005935836301193431]
5	8.3151640513065672e-02	[0.019540828584126237,0.0015908415263817116,0.005935836301193431]
5	8.3091557127104920e-02	[-0.014707701095579034,0.009192701560758592,-0.0108731301751516]
5	8.3091557127104920e-02	[-0.014707701095579034,0.009192701560758592,-0.0108731301751516]
5	4.3448042569924183e-02	[-0.014778855667344007,0.00031296031587705817,-0.0008027907156803588]
5	4.3448042569924183e-02	[-0.014778855667344007,0.00031296031587705817,-0.0008027907156803588]
5	4.3448042569924183e-02	[-0.014778855667344007,0.00031296031587705817,-0.0008027907156803588]
5	4.3448042569924183e-02	[-0.014778855667344007,0.00031296031587705817,-0.0008027907156803588]
5	4.3448042569924183e-02	[-0.014778855667344007,0.00031296031587705817,-0.0008027907156803588]
5	2.8108195392398727e-02	[-0.007466947597952968,0.007183378123674297,-0.005860592577730001]
5	2.4990539025040448e-02	[-0.0013805580368848169,0.005687531111815681,0.009578227112358766]
5	2.4990539025040448e-02	[-0.0013805580368848169,0.005687531111815681,0.009578227112358766]
5	8.8596147756625498e-03	[-0.005153793054651531,0.004073699470158199,0.0012262565682118042]
5	8.8596147756625498e-03	[-0.005153793054651531,0.004073699470158199,0.0012262565682118042]
5	8.8596147756625498e-03	[-0.005153793054651531,0.004073699470158199,0.0012262565682118042]
5	8.8596147756625498e-03	[-0.005153793054651531,0.004073699470158199,0.0012262565682118042]
5	6.8024722385224834e-03	[-0.0037170880422928466,0.0025930357808231527,0.003707942193800135]
5	4.0625798610136599e-03	[0.0017072632588764495,-0.004190134211716035,8.120270777443785e-05]
5	2.2996724208752539e-03	[-0.0022424040514018788,-0.00017005368183430764,-0.002556263178409088]
5	1.2938998005260771e-03	[-0.001673664674129696,0.0005630909572958706,-0.0018449313096686156]
5	2.2379497249147562e-04	[-0.00017898791172086333,-0.0008796941475272576,0.0005675805458502451]
5	2.2379497249147562e-04	[-0.00017898791172086333,-0.0008796941475272576,0.0005675805458502451]
5	1.3283230018501513e-04	[0.0005881732923874469,-0.0005049338046034413,-0.00026199044603296157]
5	9.8469774627574225e-05	[-0.00033285044220689956,-0.0004009187158434582,-0.0004741458410957174]
5	9.8469774627574225e-05	[-0.00033285044220689956,-0.0004009187158434582,-0.0004741458410957174]
5	9.8469774627574225e-05	[-0.00033285044220689956,-0.0004009187158434582,-0.0004741458410957174]
5	9.8469774627574225e-05	[-0.00033285044220689956,-0.0004009187158434582,-0.0004741458410957174]
5	1.5911684485558908e-05	[-0.00027446869403046476,6.476267578172398e-05,-2.5999451601353826e-05]
5	1.5911684485558908e-05	[-0.00027446869403046476,6.476267578172398e-05,-2.5999451601353826e-05]
5	1.5911684485558908e-05	[-0.00027446869403046476,6.476267578172398e-05,-2.5999451601353826e-05]
5	1.5911684485558908e-05	[-0.00027446869403046476,6.476267578172398e-05,-2.5999451601353826e-05]
5	1.5911684485558908e-05	[-0.00027446869403046476,6.476267578172398e-05,-2.5999451601353826e-05]
5	1.5911684485558908e-05	[-0.00027446869403046476,6.476267578172398e-05,-2.5999451601353826e-05]
5	1.5911684485558908e-05	[-0.00027446869403046476,6.476267578172398e-05,-2.5999451601353826e-05]
5	1.5911684485558908e-05	[-0.00027446869403046476,6.476267578172398e-05,-2.5999451601353826e-05]
5	4.1215660004922938e-06	[-6.24231852665716e-05,9.487574218297597e-05,-8.875128552428594e-05]
5	3.5810481762155177e-06	[1.9154710863322592e-05,0.00010870544416400501,7.659361478581716e-05]
5	3.5810481762155177e-06	[1.9154710863322592e-05,0.00010870544416400501,7.659361478581716e-05]
5	8.9728773389197158e-07	[3.001718205658562e-05,1.7094095367902048e-05,5.770234585808064e-05]
5	8.9728773389197158e-07	[3.001718205658562e-05,1.7094095367902048e-05,5.770234585808064e-05]
5	8.9728773389197158e-07	[3.001718205658562e-05,1.7094095367902048e-05,5.770234585808064e-05]
5	8.9728773389197158e-07	[3.001718205658562e-05,1.7094095367902048e-05,5.770234585808064e-05]
5	8.9728773389197158e-07	[3.001718205658562e-05,1.7094095367902048e-05,5.770234585808064e-05]
5	8.9728773389197158e-07	[3.001718205658562e-05,1.7094095367902048e-05,5.770234585808064e-05]
5	7.3482114970602197e-07	[4.628565485890759e-05,3.610143743982026e-05,-1.6068843660461474e-05]
5	7.3482114970602197e-07	[4.628565485890759e-05,3.610143743982026e-05,-1.6068843660461474e-05]
5	5.3221375395651194e-07	[-3.6749103038229496e-05,2.9917841646402716e-05,2.0906031625002075e-05]
5	4.6024391764376560e-07	[3.1428186782789794e-05,2.9917841646402716e-05,2.0906031625002075e-05]
5	4.6024391764376560e-07	[3.1428186782789794e-05,2.9917841646402716e-05,2.0906031625002075e-05]
5	2.4052654268302831e-07	[3.727243817934382e-06,1.6353019782068047e-05,-3.0513375625129787e-05]
5	1.1850556802528445e-07	[-8.075699496445612e-06,-4.694541482661572e-06,-2.2584827914994912e-05]
5	1.1850556802528445e-07	[-8.075699496445612e-06,-4.694541482661572e-06,-2.2584827914994912e-05]
5	1.1850556802528445e-07	[-8.075699496445612e-06,-4.694541482661572e-06,-2.2584827914994912e-05]
5	6.9311212769207486e-08	[2.902869331971454e-06,-1.8464505134788708e-05,-1.4481172737698276e-08]
5	1.3935611775650614e-08	[-2.5274320285651627e-06,-5.195597507992994e-06,-6.0712975122115356e-06]
5	1.3935611775650614e-08	[-2.5274320285651627e-06,-5.195597507992994e-06,-6.0712975122115356e-06]
5	1.3935611775650614e-08	[-2.5274320285651627e-06,-5.195597507992994e-06,-6.0712975122115356e-06]
5	1.3935611775650614e-08	[-2.5274320285651627e-06,-5.195597507992994e-06,-6.0712975122115356e-06]
5	1.3935611775650614e-08	[-2.5274320285651627e-06,-5.195597507992994e-06,-6.0712975122115356e-06]
5	1.3935611775650614e-08	[-2.5274320285651627e-06,-5.195597507992994e-06,-6.0712975122115356e-06]
5	1.0642509096214781e-08	[4.877660111485421e-07,-7.027970270246624e-06,-2.003386666953079e-06]
5	2.5262139047299570e-09	[2.544127628036913e-06,-1.1907444404750844e-06,-2.20067730255297e-06]
5	2.5262139047299570e-09	[2.544127628036913e-06,-1.1907444404750844e-06,-2.20067730255297e-06]
5	2.5262139047299570e-09	[2.544127628036913e-06,-1.1907444404750844e-06,-2.20067730255297e-06]
5	2.5262139047299570e-09	[2.544127628036913e-06,-1.1907444404750844e-06,-2.20067730255297e-06]
5	1.1111467301816447e-10	[-4.6602784616860516e-07,5.161886115357478e-07,-2.7643751514340103e-07]
5	1.1111467301816447e-10	[-4.6602784616860516e-07,5.161886115357478e-07,-2.7643751514340103e-07]
5	1.1111467301816447e-10	[-4.6602784616860516e-07,5.161886115357478e-07,-2.7643751514340103e-07]
5	1.1111467301816447e-10	[-4.6602784616860516e-07,5.161886115357478e-07,-2.7643751514340103e-07]
5	1.1111467301816447e-10	[-4.6602784616860516e-07,5.161886115357478e-07,-2.7643751514340103e-07]
5	1.1111467301816447e-10	[-4.6602784616860516e-07,5.161886115357478e-07,-2.7643751514340103e-07]
5	1.1111467301816447e-10	[-4.6602784616860516e-07,5.161886115357478e-07,-2.7643751514340103e-07]
5	1.1111467301816447e-10	[-4.6602784616860516e-07,5.161886115357478e-07,-2.7643751514340103e-07]
5	1.1111467301816447e-10	[-4.6602784616860516e-07,5.161886115357478e-07,-2.7643751514340103e-07]
5	1.1111467301816447e-10	[-4.6602784616860516e-07,5.161886115357478e-07,-2.7643751514340103e-07]
5	1.1111467301816447e-10	[-4.6602784616860516e-07,5.161886115357478e-07,-2.7643751514340103e-07]
5	1.1111467301816447e-10	[-4.6602784616860516e-07,5.161886115357478e-07,-2.7643751514340103e-07]
5	1.6484591469634324e-11	[3.011889877075475e-08,-2.563304087598024e-07,-1.2838421969242915e-07]
5	1.6484591469634324e-11	[3.011889877075475e-08,-2.563304087598024e-07,-1.2838421969242915e-07]
5	1.6484591469634324e-11	[3.011889877075475e-08,-2.563304087598024e-07,-1.2838421969242915e-07]
5	1.6484591469634324e-11	[3.011889877075475e-08,-2.563304087598024e-07,-1.2838421969242915e-07]
5	1.6484591469634324e-11	[3.011889877075475e-08,-2.563304087598024e-07,-1.2838421969242915e-07]
5	1.3812950783176348e-11	[-1.0931687350773967e-07,1.4071983857952078e-07,1.9457542382050462e-07]
5	4.5901060730102472e-12	[8.70100024755244e-09,-1.2117898754374312e-07,-9.151639563130622e-08]
5	4.5901060730102472e-12	[8.70100024755244e-09,-1.2117898754374312e-07,-9.151639563130622e-08]
5	4.5901060730102472e-12	[8.70100024755244e-09,-1.2117898754374312e-07,-9.151639563130622e-08]
5	4.9027448767446913e-13	[-1.9113957674769158e-08,-5.232251030456341e-09,-4.562636868994934e-08]
5	4.9027448767446913e-13	[-1.9113957674769158e-08,-5.232251030456341e-09,-4.562636868994934e-08]
5	4.9027448767446913e-13	[-1.9113957674769158e-08,-5.232251030456341e-09,-4.562636868994934e-08]
5	4.9027448767446913e-13	[-1.9113957674769158e-08,-5.232251030456341e-09,-4.562636868994934e-08]
5	4.9027448767446913e-13	[-1.9113957674769158e-08,-5.232251030456341e-09,-4.562636868994934e-08]
5	4.9027448767446913e-13	[-1.9113957674769158e-08,-5.232251030456341e-09,-4.562636868994934e-08]
5	4.9027448767446913e-13	[-1.9113957674769158e-08,-5.232251030456341e-09,-4.562636868994934e-08]
5	1.9895196601282805e-13	[2.336106750623321e-08,9.211421838481813e-09,1.9723203144138398e-08]
5	1.9895196601282805e-13	[2.336106750623321e-08,9.211421838481813e-09,1.9723203144138398e-08]
5	1.9895196601282805e-13	[2.336106750623321e-08,9.211421838481813e-09,1.9723203144138398e-08]
5	1.2789769243681803e-13	[-1.8252048472654694e-08,-1.813702865457909e-08,3.2962500263198536e-09]
5	9.2370555648813024e-14	[1.547981422329127e-08,-5.2900767739546974e-09,-1.4238321955334025e-08]
5	4.6185277824406512e-14	[-8.677611583854978e-10,1.5210295296417095e-08,-5.640766708359175e-10]
5	4.6185277824406512e-14	[-8.677611583854978e-10,1.5210295296417095e-08,-5.640766708359175e-10]
5	1.4210854715202004e-14	[5.605789649775739e-10,-2.131081459071314e-09,-8.01049757015485e-09]
5	1.4210854715202004e-14	[5.605789649775739e-10,-2.131081459071314e-09,-8.01049757015485e-09]
5	7.1054273576010019e-15	[-2.5410077967684794e-09,4.691687636839069e-09,1.5484944048520964e-09]
5	7.1054273576010019e-15	[-2.5410077967684794e-09,4.691687636839069e-09,1.5484944048520964e-09]
5	7.1054273576010019e-15	[-2.5410077967684794e-09,4.691687636839069e-09,1.5484944048520964e-09]
5	7.1054273576010019e-15	[-2.5410077967684794e-09,4.691687636839069e-09,1.5484944048520964e-09]
5	0.0000000000000000e+00	[-1.3248612941541789e-09,-8.558690962922822e-10,2.9388606653052725e-09]
