Run	Fitness1	Solution1	Fitness2	Solution2
9	1.2060480738914653e-01	[49.07459345559418,51.12479332976675,50.79179595630247]	2.8168039552187707e-01	[54.49454683018396,50.94701064111231,50.33058432900933]
9	2.8168039552187707e-01	[54.49454683018396,50.94701064111231,50.33058432900933]	2.1010337303975052e-01	[50.16454448760223,48.70529533902072,52.216308847675954]
10	7.9260584112550019e+00	[39.365295992980755,52.52232774773267,64.61584959206935]	6.4185341005377223e+00	[53.713094587520146,41.74728187944479,64.05551886952725]
10	6.4185341005377223e+00	[53.713094587520146,41.74728187944479,64.05551886952725]	4.4914406191471848e+01	[68.81885885674619,21.680593582052204,76.52171752704912]
10	4.4914406191471848e+01	[68.81885885674619,21.680593582052204,76.52171752704912]	1.2113299143200990e+01	[32.23531421798118,62.58342804691209,50.06543413639178]
10	1.2113299143200990e+01	[32.23531421798118,62.58342804691209,50.06543413639178]	7.0066719781695150e+00	[34.703036608475664,49.02632832996272,53.6127214417868]
10	7.0066719781695150e+00	[34.703036608475664,49.02632832996272,53.6127214417868]	8.1372539283123970e+00	[57.99420527901266,67.69376026841495,54.99954998510224]
10	8.1372539283123970e+00	[57.99420527901266,67.69376026841495,54.99954998510224]	1.7945777673942821e+01	[38.8218044999255,72.13757251159247,62.95705937756403]
10	1.7945777673942821e+01	[38.8218044999255,72.13757251159247,62.95705937756403]	9.9060240884228890e-01	[49.01798314225362,57.0553594675782,50.012361193826074]
10	9.9060240884228890e-01	[49.01798314225362,57.0553594675782,50.012361193826074]	5.9829473985468358e+00	[40.26064185558269,61.93778921041751,54.02604083992868]
10	5.9829473985468358e+00	[40.26064185558269,61.93778921041751,54.02604083992868]	1.1096001156776472e+01	[51.110547218439606,42.85017265649984,70.72970839072701]
10	1.1096001156776472e+01	[51.110547218439606,42.85017265649984,70.72970839072701]	7.0973628013136878e+00	[37.24811010995463,59.34565572464058,56.38097616131307]
10	7.0973628013136878e+00	[37.24811010995463,59.34565572464058,56.38097616131307]	7.9953840466055164e+00	[56.735025545777546,54.34678633515641,68.11770062171951]
10	7.9953840466055164e+00	[56.735025545777546,54.34678633515641,68.11770062171951]	1.7953285637723024e+01	[39.880197810444,75.66846054511937,52.86488768977495]
10	1.7953285637723024e+01	[39.880197810444,75.66846054511937,52.86488768977495]	9.5813160693821899e+00	[36.867666064815936,64.12749832240596,47.24848622380627]
10	9.5813160693821899e+00	[36.867666064815936,64.12749832240596,47.24848622380627]	8.2940631096283859e+00	[33.983655167696554,48.19562852878526,56.64265274302878]
10	8.2940631096283859e+00	[33.983655167696554,48.19562852878526,56.64265274302878]	1.4605623084016202e+00	[44.57579096721484,52.81831692866051,47.738004144135616]
10	1.4605623084016202e+00	[44.57579096721484,52.81831692866051,47.738004144135616]	3.7022364199927869e+00	[41.04902542995963,55.079246242702276,56.8618029413446]
10	3.7022364199927869e+00	[41.04902542995963,55.079246242702276,56.8618029413446]	5.6082579747338634e+00	[36.57366965710997,53.86340567308979,53.56265478291981]
10	5.6082579747338634e+00	[36.57366965710997,53.86340567308979,53.56265478291981]	3.7193366578462048e+00	[49.09131815593919,57.458766291200995,61.62375106615717]
10	3.7193366578462048e+00	[49.09131815593919,57.458766291200995,61.62375106615717]	9.4983780834821605e+00	[57.111608202501266,47.97995703346861,69.69257527089381]
10	9.4983780834821605e+00	[57.111608202501266,47.97995703346861,69.69257527089381]	4.0605825226998133e+00	[40.02561983953353,48.81174070157306,56.98220606678889]
11	8.0082122951601220e-01	[53.162173741728196,47.21972089422347,47.69134577280373]	3.9079898191595914e+00	[46.06366715762049,42.58643404308248,58.77572101402595]
11	3.9079898191595914e+00	[46.06366715762049,42.58643404308248,58.77572101402595]	1.1751184191508321e+00	[55.29800119409615,45.74813799399351,52.278806736811816]
11	1.1751184191508321e+00	[55.29800119409615,45.74813799399351,52.278806736811816]	1.8491640230344583e-01	[51.487265860127636,48.94940310333692,52.734969541324965]
11	1.8491640230344583e-01	[51.487265860127636,48.94940310333692,52.734969541324965]	1.1097130063850538e-01	[51.57786023845232,49.1957398022752,51.73092820915454]
11	1.1097130063850538e-01	[51.57786023845232,49.1957398022752,51.73092820915454]	3.7048897273594865e+00	[61.75843401148941,44.98471012093245,50.46376538878184]
11	3.7048897273594865e+00	[61.75843401148941,44.98471012093245,50.46376538878184]	2.7146450056795906e+00	[55.06598067950253,54.78536580450686,42.13383660237949]
11	2.7146450056795906e+00	[55.06598067950253,54.78536580450686,42.13383660237949]	2.9287217930739060e+00	[51.03426071024458,40.56980177182523,53.4348823897961]
11	2.9287217930739060e+00	[51.03426071024458,40.56980177182523,53.4348823897961]	8.8444521322296021e-01	[51.82530932469749,45.59879424050135,49.3275935426431]
11	8.8444521322296021e-01	[51.82530932469749,45.59879424050135,49.3275935426431]	2.5134614821726848e+00	[57.49686498808159,54.889906431951374,44.199685838297576]
11	2.5134614821726848e+00	[57.49686498808159,54.889906431951374,44.199685838297576]	1.5562800207515306e+00	[49.58623492787235,44.99748978070252,55.86834212985367]
11	1.5562800207515306e+00	[49.58623492787235,44.99748978070252,55.86834212985367]	3.0658812296461533e+00	[44.31838801382611,42.5083583961263,51.40737544335308]
11	3.0658812296461533e+00	[44.31838801382611,42.5083583961263,51.40737544335308]	4.6715817610566512e+00	[56.277129709664386,38.47538993909123,50.19456495963923]
11	4.6715817610566512e+00	[56.277129709664386,38.47538993909123,50.19456495963923]	3.8891113587469897e+00	[59.98503034169303,52.979936082955234,42.390648648179805]
11	3.8891113587469897e+00	[59.98503034169303,52.979936082955234,42.390648648179805]	5.5123747906654925e+00	[58.910679307612035,50.99336038863886,64.08601156911713]
11	5.5123747906654925e+00	[58.910679307612035,50.99336038863886,64.08601156911713]	1.2366298793121069e+00	[52.189768843598166,52.93148260575351,44.42938312388087]
11	1.2366298793121069e+00	[52.189768843598166,52.93148260575351,44.42938312388087]	1.2268727235505281e+00	[50.625061165599035,58.25678971940438,51.78605469036184]
11	1.2268727235505281e+00	[50.625061165599035,58.25678971940438,51.78605469036184]	9.8794028680704460e-01	[51.78631872969077,54.382740242032895,45.770079486527685]
11	9.8794028680704460e-01	[51.78631872969077,54.382740242032895,45.770079486527685]	1.2729251787253928e+00	[44.67451730314901,50.74609363098253,54.11577437270758]
11	1.2729251787253928e+00	[44.67451730314901,50.74609363098253,54.11577437270758]	1.8554914333037167e+00	[55.82968847550617,44.978835317683085,47.372031809644525]
11	1.8554914333037167e+00	[55.82968847550617,44.978835317683085,47.372031809644525]	5.0438559518293697e+00	[54.316445404715914,58.8390047303868,39.518153060873075]
12	9.7635190594310006e-01	[50.813396197141145,46.42921710913142,47.21604758323338]	6.6247757566991150e-01	[48.86529187085357,47.24841697773804,48.954378472296106]
12	6.6247757566991150e-01	[48.86529187085357,47.24841697773804,48.954378472296106]	7.8209242893495745e-01	[54.406931607297864,46.58669407051779,51.50762678012477]
12	7.8209242893495745e-01	[54.406931607297864,46.58669407051779,51.50762678012477]	8.6213766977000325e-02	[51.20520412092242,51.680175310080735,49.414594080451025]
12	8.6213766977000325e-02	[51.20520412092242,51.680175310080735,49.414594080451025]	6.4675787853657252e-01	[53.83759997345378,49.440143124904495,55.28541012128845]
12	6.4675787853657252e-01	[53.83759997345378,49.440143124904495,55.28541012128845]	2.8921276090000809e+00	[46.91966148344702,42.67701644024445,46.22937621229284]
12	2.8921276090000809e+00	[46.91966148344702,42.67701644024445,46.22937621229284]	1.9017308085938450e-01	[50.904370248847314,53.160647749290916,49.250866212726805]
12	1.9017308085938450e-01	[50.904370248847314,53.160647749290916,49.250866212726805]	5.4027779372836870e-01	[53.533042158722075,54.91298925310784,49.43035009833579]
12	5.4027779372836870e-01	[53.533042158722075,54.91298925310784,49.43035009833579]	9.3793042001578431e-01	[55.08695959568812,56.02438355201024,51.9732500406978]
12	9.3793042001578431e-01	[55.08695959568812,56.02438355201024,51.9732500406978]	1.8007341143885842e+00	[48.292235009502775,43.234131350719466,51.6301873209359]
12	1.8007341143885842e+00	[48.292235009502775,43.234131350719466,51.6301873209359]	1.2535044773610708e+00	[51.81595496975573,53.73246815592965,44.584450230392]
12	1.2535044773610708e+00	[51.81595496975573,53.73246815592965,44.584450230392]	6.6474824216117812e-01	[55.45006634921926,48.9497934462474,53.264701218320845]
12	6.6474824216117812e-01	[55.45006634921926,48.9497934462474,53.264701218320845]	4.0032916534457080e-01	[54.86008926178214,52.476053753616476,49.933892966401125]
12	4.0032916534457080e-01	[54.86008926178214,52.476053753616476,49.933892966401125]	1.0418822196316304e+00	[57.09507944883176,52.51186122716801,53.79896958614844]
12	1.0418822196316304e+00	[57.09507944883176,52.51186122716801,53.79896958614844]	1.5061355365598181e+00	[56.85475052602859,52.8622446570391,46.04281265665181]
12	1.5061355365598181e+00	[56.85475052602859,52.8622446570391,46.04281265665181]	2.6905439941094467e-01	[51.73229711452718,49.590205527299126,54.07253532263841]
12	2.6905439941094467e-01	[51.73229711452718,49.590205527299126,54.07253532263841]	7.5413701894727114e-01	[54.568641782676515,48.93256211458415,47.47245313410336]
12	7.5413701894727114e-01	[54.568641782676515,48.93256211458415,47.47245313410336]	2.4671285916904145e-01	[53.911945761599604,52.94627288872716,50.98354449651258]
12	2.4671285916904145e-01	[53.911945761599604,52.94627288872716,50.98354449651258]	3.9771841976787410e-02	[50.92767952903817,50.180161813469844,51.897842622498494]
12	3.9771841976787410e-02	[50.92767952903817,50.180161813469844,51.897842622498494]	6.0245344233509424e-01	[52.86613141861055,48.008741943632636,54.62023403475553]
12	6.0245344233509424e-01	[52.86613141861055,48.008741943632636,54.62023403475553]	6.9373780238707228e-01	[55.77994298638829,48.50468085034444,51.59527748258795]
13	3.3525350275181370e-01	[52.02546693454515,51.71131362410599,54.82871614058035]	6.1547073429913635e-01	[52.83470244458919,55.6254297348836,53.07055590542452]
13	6.1547073429913635e-01	[52.83470244458919,55.6254297348836,53.07055590542452]	6.3304293201561235e-01	[55.77193205550815,48.95590655481472,51.305115247360206]
13	6.3304293201561235e-01	[55.77193205550815,48.95590655481472,51.305115247360206]	8.7782144376749235e-02	[50.19642744349015,52.829705236437185,51.299897501989996]
13	8.7782144376749235e-02	[50.19642744349015,52.829705236437185,51.299897501989996]	7.2293128012762009e-01	[56.119121571505296,48.993931055814016,50.499159906008046]
13	7.2293128012762009e-01	[56.119121571505296,48.993931055814016,50.499159906008046]	2.3939063381612558e-01	[50.356782557222466,49.86255674590767,48.591929958369874]
13	2.3939063381612558e-01	[50.356782557222466,49.86255674590767,48.591929958369874]	6.2907589849894174e-01	[46.28631797651474,50.733634072061186,50.41542102886545]
13	6.2907589849894174e-01	[46.28631797651474,50.733634072061186,50.41542102886545]	4.9397078807172068e-01	[48.21227878480603,54.43168123233915,52.10410192966868]
13	4.9397078807172068e-01	[48.21227878480603,54.43168123233915,52.10410192966868]	9.2147870131779983e-02	[52.348857226699614,50.598057963084244,49.779783493118934]
13	9.2147870131779983e-02	[52.348857226699614,50.598057963084244,49.779783493118934]	3.5972383485120168e-01	[52.542190064020986,51.12110252218291,54.845527528198]
13	3.5972383485120168e-01	[52.542190064020986,51.12110252218291,54.845527528198]	3.7128330388156588e-01	[54.37911085850737,51.475956363593255,48.956211318388725]
13	3.7128330388156588e-01	[54.37911085850737,51.475956363593255,48.956211318388725]	4.1572879663725004e-01	[51.60828752735924,55.2982905288601,50.63835114571106]
13	4.1572879663725004e-01	[51.60828752735924,55.2982905288601,50.63835114571106]	1.7771980771891926e-01	[53.42023340027845,52.5689851119157,52.13586291753906]
13	1.7771980771891926e-01	[53.42023340027845,52.5689851119157,52.13586291753906]	1.8083302880253485e-01	[49.38659609028047,53.177023094981266,50.800801954192345]
13	1.8083302880253485e-01	[49.38659609028047,53.177023094981266,50.800801954192345]	5.3356612726983565e-01	[47.55181692105907,48.48868492442505,50.59381754868327]
13	5.3356612726983565e-01	[47.55181692105907,48.48868492442505,50.59381754868327]	3.7786393748940750e-01	[54.200084592401375,53.636772181492724,50.27403946043364]
13	3.7786393748940750e-01	[54.200084592401375,53.636772181492724,50.27403946043364]	1.9295704439689690e-01	[52.697032365208926,52.143974088176066,53.47670668860458]
13	1.9295704439689690e-01	[52.697032365208926,52.143974088176066,53.47670668860458]	8.5173822708065094e-01	[50.19318030996991,53.6329941146343,56.51916402413753]
13	8.5173822708065094e-01	[50.19318030996991,53.6329941146343,56.51916402413753]	4.7829616884907844e-01	[48.5550054443794,54.20862649676381,53.09982031297325]
13	4.7829616884907844e-01	[48.5550054443794,54.20862649676381,53.09982031297325]	5.3899747267816944e-01	[51.570206998754415,55.90824235940059,51.53427809077363]
13	5.3899747267816944e-01	[51.570206998754415,55.90824235940059,51.53427809077363]	7.5100137502204983e-02	[52.36627248637881,50.10365552420839,51.97988542416413]
14	2.5271362089573574e-01	[54.265712775453146,50.157128619222824,51.27903833103019]	4.1028077234491367e-01	[48.07416932563044,48.68033667351911,51.06051913006581]
14	4.1028077234491367e-01	[48.07416932563044,48.68033667351911,51.06051913006581]	3.9628913236926548e-03	[51.0455291521202,51.64969245763632,51.3415826556529]
14	3.9628913236926548e-03	[51.0455291521202,51.64969245763632,51.3415826556529]	3.5358444813995700e-02	[51.07524596468351,52.141577593471006,52.05679415993425]
14	3.5358444813995700e-02	[51.07524596468351,52.141577593471006,52.05679415993425]	3.2106042159561608e-02	[51.260985836356966,52.2426336645901,51.8488029702048]
14	3.2106042159561608e-02	[51.260985836356966,52.2426336645901,51.8488029702048]	6.3889657561702184e-01	[54.46854343546863,47.29926275053185,51.27608032528586]
14	6.3889657561702184e-01	[54.46854343546863,47.29926275053185,51.27608032528586]	1.5213995759535728e-01	[52.94186412012741,51.78408363913827,52.99685501623187]
14	1.5213995759535728e-01	[52.94186412012741,51.78408363913827,52.99685501623187]	5.4003751658548804e-01	[55.85250198614908,51.92306676969385,50.70992779969406]
14	5.4003751658548804e-01	[55.85250198614908,51.92306676969385,50.70992779969406]	1.3752384280218724e-01	[50.10647497920719,52.94225878447237,52.45310092784851]
14	1.3752384280218724e-01	[50.10647497920719,52.94225878447237,52.45310092784851]	4.2343241045199476e-01	[51.72478862220882,54.43059744213186,48.627496237507096]
14	4.2343241045199476e-01	[51.72478862220882,54.43059744213186,48.627496237507096]	3.9834817380862780e-01	[52.71103605099524,47.50851400224607,51.54227026569303]
14	3.9834817380862780e-01	[52.71103605099524,47.50851400224607,51.54227026569303]	1.4313896381391278e-01	[51.388041824318535,48.91618508020199,50.61229753077538]
14	1.4313896381391278e-01	[51.388041824318535,48.91618508020199,50.61229753077538]	1.3354905936531225e-01	[48.92342616578697,51.191559638697846,50.99307174036653]
14	1.3354905936531225e-01	[48.92342616578697,51.191559638697846,50.99307174036653]	4.7470298763861213e-01	[48.54706174478344,47.91995662358404,50.2759008334319]
14	4.7470298763861213e-01	[48.54706174478344,47.91995662358404,50.2759008334319]	4.7579966612706753e-01	[49.90890221656911,52.255819389494974,55.31420109547957]
14	4.7579966612706753e-01	[49.90890221656911,52.255819389494974,55.31420109547957]	4.8121505771861195e-01	[54.94127337424313,49.07087140502987,50.158155050124606]
14	4.8121505771861195e-01	[54.94127337424313,49.07087140502987,50.158155050124606]	2.5677820170182408e-01	[49.4016038032355,48.774410500570475,52.2192097824711]
14	2.5677820170182408e-01	[49.4016038032355,48.774410500570475,52.2192097824711]	2.8910476765636389e-01	[49.12880471002925,53.901741139338405,50.75469247949848]
14	2.8910476765636389e-01	[49.12880471002925,53.901741139338405,50.75469247949848]	1.0332738115842591e-01	[49.463529056243225,52.209736742649234,51.612989108971675]
14	1.0332738115842591e-01	[49.463529056243225,52.209736742649234,51.612989108971675]	1.4656819699362678e-01	[51.310270496306046,48.87348922627697,50.649556731845074]
14	1.4656819699362678e-01	[51.310270496306046,48.87348922627697,50.649556731845074]	1.6258182969253079e-01	[49.600526440978385,51.22402644951822,53.23037569445083]
15	6.0509285411649094e-01	[53.738771744428036,53.29750528799627,55.012975920414014]	1.1609446095699733e-01	[51.52339739850592,49.36873587194498,52.32175792639456]
15	1.1609446095699733e-01	[51.52339739850592,49.36873587194498,52.32175792639456]	2.1031474436659418e-02	[51.18846626584852,51.97709466776141,51.853535035629186]
15	2.1031474436659418e-02	[51.18846626584852,51.97709466776141,51.853535035629186]	1.2335932111267719e-01	[52.051052281897924,50.887142599911314,49.17875599903219]
15	1.2335932111267719e-01	[52.051052281897924,50.887142599911314,49.17875599903219]	3.7766398895746379e-02	[50.29950274081473,51.46710129755854,52.04478861177496]
15	3.7766398895746379e-02	[50.29950274081473,51.46710129755854,52.04478861177496]	3.1319807665603175e-02	[50.950775394659196,50.979469422189084,50.16939075526086]
15	3.1319807665603175e-02	[50.950775394659196,50.979469422189084,50.16939075526086]	1.4463863103325453e-01	[52.37351024720233,51.999620091641404,49.22665640094338]
15	1.4463863103325453e-01	[52.37351024720233,51.999620091641404,49.22665640094338]	1.5217556360426593e-01	[49.73103083640542,49.665080571523156,52.439335118276894]
15	1.5217556360426593e-01	[49.73103083640542,49.665080571523156,52.439335118276894]	3.8857766113533747e-02	[51.27811097918237,52.122978629850664,50.32039981084458]
15	3.8857766113533747e-02	[51.27811097918237,52.122978629850664,50.32039981084458]	6.7341001474821791e-02	[49.73462509695738,51.868935979325286,51.575441119753854]
15	6.7341001474821791e-02	[49.73462509695738,51.868935979325286,51.575441119753854]	1.0448741035739491e-01	[52.05140304034023,52.441650055970484,49.75880283129538]
15	1.0448741035739491e-01	[52.05140304034023,52.441650055970484,49.75880283129538]	8.4807665773322299e-02	[51.07072955532998,51.43089848165363,53.09805169264746]
15	8.4807665773322299e-02	[51.07072955532998,51.43089848165363,53.09805169264746]	1.4247374268830218e-01	[49.9002925692882,52.618352606631966,49.78592542009502]
15	1.4247374268830218e-01	[49.9002925692882,52.618352606631966,49.78592542009502]	1.2573983069702449e-01	[49.651480308388024,52.51025798763822,50.24261739474028]
15	1.2573983069702449e-01	[49.651480308388024,52.51025798763822,50.24261739474028]	2.6980273062182636e-01	[48.93827112316109,53.53860643009534,50.60517204454248]
15	2.6980273062182636e-01	[48.93827112316109,53.53860643009534,50.60517204454248]	1.2004088105787288e-01	[50.50278551677928,51.88763139764287,49.258382139595184]
15	1.2004088105787288e-01	[50.50278551677928,51.88763139764287,49.258382139595184]	1.7773703695344670e-01	[50.2708896065661,49.63973860038972,53.17661927488764]
15	1.7773703695344670e-01	[50.2708896065661,49.63973860038972,53.17661927488764]	2.2973163819028853e-02	[50.80168612257557,52.131515552038216,51.2011179289931]
15	2.2973163819028853e-02	[50.80168612257557,52.131515552038216,51.2011179289931]	6.1905203518593355e-02	[49.84607245014795,50.5242245277322,50.97167215461687]
15	6.1905203518593355e-02	[49.84607245014795,50.5242245277322,50.97167215461687]	5.4226074295052412e-02	[50.05149258718053,50.42542215252924,51.62831359703449]
15	5.4226074295052412e-02	[50.05149258718053,50.42542215252924,51.62831359703449]	1.2451022905453783e-01	[49.7187300226317,50.41098691120896,52.68437264419572]
16	9.5397766845743678e-02	[49.87475593738915,52.621458865069094,51.63180837649089]	1.6461688560960411e-01	[50.838883800764584,53.02240421760001,53.09366463095111]
16	1.6461688560960411e-01	[50.838883800764584,53.02240421760001,53.09366463095111]	1.8637750904684119e-01	[49.781955938674145,50.95725162296576,53.56650488940549]
16	1.8637750904684119e-01	[49.781955938674145,50.95725162296576,53.56650488940549]	2.7471746880495473e-01	[51.78821459733179,54.504505387738675,51.78603045977404]
16	2.7471746880495473e-01	[51.78821459733179,54.504505387738675,51.78603045977404]	5.9323599320426225e-02	[50.5168289574289,50.471430393401754,50.09750120870521]
16	5.9323599320426225e-02	[50.5168289574289,50.471430393401754,50.09750120870521]	2.6982770204976140e-02	[50.22565663154592,51.444695852771254,50.99672264822916]
16	2.6982770204976140e-02	[50.22565663154592,51.444695852771254,50.99672264822916]	1.0479908271409660e-01	[50.973117873655745,50.59254584819491,53.195971749561465]
16	1.0479908271409660e-01	[50.973117873655745,50.59254584819491,53.195971749561465]	1.0923241249654532e-01	[50.78453491633915,52.78569100992938,52.62566201595063]
16	1.0923241249654532e-01	[50.78453491633915,52.78569100992938,52.62566201595063]	6.0277536844404844e-02	[52.11727543587469,49.929432525064016,51.200867339936586]
16	6.0277536844404844e-02	[52.11727543587469,49.929432525064016,51.200867339936586]	1.3817642762419377e-01	[52.506152153450444,49.28104257417396,50.79498126096625]
16	1.3817642762419377e-01	[52.506152153450444,49.28104257417396,50.79498126096625]	7.2112531593620133e-02	[49.82874376858822,52.22104840076947,51.12345769000127]
16	7.2112531593620133e-02	[49.82874376858822,52.22104840076947,51.12345769000127]	1.2823875405195223e-01	[49.8553046331257,51.856163693371634,49.53138952204662]
16	1.2823875405195223e-01	[49.8553046331257,51.856163693371634,49.53138952204662]	5.0441576525510408e-02	[50.75185951051623,52.59463378429169,51.43630233241106]
16	5.0441576525510408e-02	[50.75185951051623,52.59463378429169,51.43630233241106]	8.5147582398354932e-02	[50.719544212027735,49.45256658147507,51.17417278661342]
16	8.5147582398354932e-02	[50.719544212027735,49.45256658147507,51.17417278661342]	1.2547145080562463e-01	[50.19632134255086,50.049071584678515,49.63469841568083]
16	1.2547145080562463e-01	[50.19632134255086,50.049071584678515,49.63469841568083]	4.1909143645425834e-02	[52.03384508324152,52.30687144235449,51.34147044999083]
16	4.1909143645425834e-02	[52.03384508324152,52.30687144235449,51.34147044999083]	1.3172195199645012e-01	[49.42472948930386,52.68599655767112,51.20372299917627]
16	1.3172195199645012e-01	[49.42472948930386,52.68599655767112,51.20372299917627]	8.4568666559233341e-02	[51.08284169447708,52.50917533667968,49.88289859771598]
16	8.4568666559233341e-02	[51.08284169447708,52.50917533667968,49.88289859771598]	3.2775218417472773e-02	[51.66370445422737,50.523461379337675,50.420785733542424]
16	3.2775218417472773e-02	[51.66370445422737,50.523461379337675,50.420785733542424]	6.9313514645707203e-02	[50.512273987903846,49.77080365899905,50.86985750056718]
16	6.9313514645707203e-02	[50.512273987903846,49.77080365899905,50.86985750056718]	4.1377559020195007e-02	[51.57922287206296,52.51177707568968,51.10698059884003]
17	3.2718980935146018e-02	[50.981458646217156,51.98202179139924,50.37121586815196]	3.1205063077970985e-02	[51.680364654195095,50.37703059248346,50.637511204789895]
17	3.1205063077970985e-02	[51.680364654195095,50.37703059248346,50.637511204789895]	3.9073142124042039e-02	[51.099997516631305,49.986890166193476,51.08708071706007]
17	3.9073142124042039e-02	[51.099997516631305,49.986890166193476,51.08708071706007]	4.1357553911062973e-02	[51.97125755380066,52.3064224026071,50.960788213842356]
17	4.1357553911062973e-02	[51.97125755380066,52.3064224026071,50.960788213842356]	1.9383665251939838e-02	[51.30668549558316,51.29887514609421,52.158684162984315]
17	1.9383665251939838e-02	[51.30668549558316,51.29887514609421,52.158684162984315]	1.1758478556457433e-01	[53.3219095418526,51.96462110757133,51.21865071478154]
17	1.1758478556457433e-01	[53.3219095418526,51.96462110757133,51.21865071478154]	6.2964174919844962e-02	[49.951784976796255,51.91784308039267,51.93769046848065]
17	6.2964174919844962e-02	[49.951784976796255,51.91784308039267,51.93769046848065]	4.6956883481293812e-03	[51.01294730978384,51.44662147425761,50.86421061722722]
17	4.6956883481293812e-03	[51.01294730978384,51.44662147425761,50.86421061722722]	6.1944889897699154e-02	[52.70904961955618,51.281822360894246,50.59522630867542]
17	6.1944889897699154e-02	[52.70904961955618,51.281822360894246,50.59522630867542]	7.9143659712407111e-02	[52.0681422562161,49.72416302601505,51.76419964907512]
17	7.9143659712407111e-02	[52.0681422562161,49.72416302601505,51.76419964907512]	7.7289744294418136e-02	[51.18428678632641,49.47134314920034,51.07952199651923]
17	7.7289744294418136e-02	[51.18428678632641,49.47134314920034,51.07952199651923]	5.7022365016043526e-02	[50.080847360458456,52.235116555064195,51.412392088723685]
17	5.7022365016043526e-02	[50.080847360458456,52.235116555064195,51.412392088723685]	6.0701998416165436e-02	[50.09043480319821,52.28908765246728,50.94842452391736]
17	6.0701998416165436e-02	[50.09043480319821,52.28908765246728,50.94842452391736]	5.0776284124903079e-02	[50.822013231941305,52.635795327043176,51.2831970482624]
17	5.0776284124903079e-02	[50.822013231941305,52.635795327043176,51.2831970482624]	2.2410821870067814e-02	[50.90693707299752,52.15754613360467,51.12350163933539]
17	2.2410821870067814e-02	[50.90693707299752,52.15754613360467,51.12350163933539]	3.6973114749084234e-02	[52.00676591335037,50.63719964643018,52.02269393525401]
17	3.6973114749084234e-02	[52.00676591335037,50.63719964643018,52.02269393525401]	8.4693654184838596e-02	[49.59941861871191,51.880924813030354,50.63955194931701]
17	8.4693654184838596e-02	[49.59941861871191,51.880924813030354,50.63955194931701]	1.6981804778174930e-02	[51.41920430607849,51.719719772660575,50.54951195863811]
17	1.6981804778174930e-02	[51.41920430607849,51.719719772660575,50.54951195863811]	2.6361365267463977e-03	[51.52892145878609,51.39263724869355,51.0079269506587]
17	2.6361365267463977e-03	[51.52892145878609,51.39263724869355,51.0079269506587]	2.7656472667201313e-02	[52.132775208122226,51.221304724634706,51.86979371359602]
17	2.7656472667201313e-02	[52.132775208122226,51.221304724634706,51.86979371359602]	6.3593972016737388e-02	[52.274967698094095,51.652399447950415,52.434469200966895]
18	9.6563071587444496e-02	[52.672124126973536,50.84768262761324,52.58035089315321]	8.6019673100093438e-02	[50.691073126931336,49.50409868785098,50.80883272736453]
18	8.6019673100093438e-02	[50.691073126931336,49.50409868785098,50.80883272736453]	6.5315072159170276e-02	[52.644396830233944,51.6615741409194,50.48819180869541]
18	6.5315072159170276e-02	[52.644396830233944,51.6615741409194,50.48819180869541]	1.8309688445204003e-01	[53.590827832662384,51.14073159749273,52.65187056540801]
18	1.8309688445204003e-01	[53.590827832662384,51.14073159749273,52.65187056540801]	3.0379807830741488e-02	[52.35697237656694,51.104755604558086,51.070760977078876]
18	3.0379807830741488e-02	[52.35697237656694,51.104755604558086,51.070760977078876]	6.3370040440452746e-02	[52.07983060732394,49.85881870777306,51.23154361798894]
18	6.3370040440452746e-02	[52.07983060732394,49.85881870777306,51.23154361798894]	1.1041573400240896e-01	[51.0519433925842,53.194739152727166,50.4116274727512]
18	1.1041573400240896e-01	[51.0519433925842,53.194739152727166,50.4116274727512]	3.6304895835878437e-01	[53.503918726750186,51.614498084691576,54.33718508653666]
18	3.6304895835878437e-01	[53.503918726750186,51.614498084691576,54.33718508653666]	8.6727033597362349e-02	[52.6948905873283,50.313399442890336,52.02219291937462]
18	8.6727033597362349e-02	[52.6948905873283,50.313399442890336,52.02219291937462]	1.4941125703299085e-01	[52.44622066901328,50.717159061887806,53.34295622334332]
18	1.4941125703299085e-01	[52.44622066901328,50.717159061887806,53.34295622334332]	2.5620509127465354e-02	[51.08728902255026,52.25101686410683,51.485428250226626]
18	2.5620509127465354e-02	[51.08728902255026,52.25101686410683,51.485428250226626]	3.5776819880520845e-02	[50.13069034580477,51.68970985754631,51.00314814112514]
18	3.5776819880520845e-02	[50.13069034580477,51.68970985754631,51.00314814112514]	3.9231266686080013e-02	[52.04730709253141,50.622080400234346,52.02891215195836]
18	3.9231266686080013e-02	[52.04730709253141,50.622080400234346,52.02891215195836]	3.5664915543969604e-02	[51.684959727580136,52.24501112926882,50.69032224586666]
18	3.5664915543969604e-02	[51.684959727580136,52.24501112926882,50.69032224586666]	1.8482809222123420e-01	[49.64906509587793,50.237763201010615,53.240785262979294]
18	1.8482809222123420e-01	[49.64906509587793,50.237763201010615,53.240785262979294]	5.8641892380054891e-02	[50.9896090347945,49.724741377430576,51.03468328876501]
18	5.8641892380054891e-02	[50.9896090347945,49.724741377430576,51.03468328876501]	2.6975956726348220e-02	[50.56123233180783,52.007916372128406,51.556602652095116]
18	2.6975956726348220e-02	[50.56123233180783,52.007916372128406,51.556602652095116]	7.4393729938163899e-02	[49.64906509587793,51.05279745665907,51.93743510424948]
